ClientID,ClientName,TargetCity,Industry,PanelType,CampaignType,StartDate,MessagesSent,DeliveryRate,OpenRate,ClickRate,ResponseRate,Conversions,Revenue,DatabaseSize,RepeatClient
CL02487,Client_2487,Chennai,Schools,WhatsApp Panel,Targeted,31-05-2024,5980,0.71,0.39,0.15,0.06,9,11574,20617,No
CL02488,Client_2488,Pune,Salons,SMS Panel,Retargeting,29-06-2024,27733,0.76,,,0.02,41,12710,35633,Yes
CL02489,Client_2489,Delhi,Retail Shops,Email Panel,Lead Nurturing,01-10-2024,30424,0.7,0.41,0.14,0.14,49,42140,27572,No
CL02490,Client_2490,Kolkata,Hotels,WhatsApp Panel,Bulk Broadcast,19-12-2024,36676,0.73,0.62,0.13,0.06,38,36974,35234,Yes
CL02491,Client_2491,Bangalore,Hospitals,WhatsApp Panel,Targeted,05-05-2024,34618,0.94,0.45,0.05,0.07,35,40705,3774,No
CL02492,Client_2492,Hyderabad,Schools,WhatsApp Panel,Bulk Broadcast,08-07-2024,22238,0.78,0.62,0.18,0.15,9,13923,7566,No
CL02493,Client_2493,Pune,IT Companies,Meta Verified API,Targeted,13-07-2024,48095,0.85,0.38,0.1,0.07,41,72652,49299,No
CL02494,Client_2494,Bhubaneswar,Startups,Meta Verified API,Lead Nurturing,01-03-2024,8730,0.85,0.43,0.02,0.05,3,4548,4562,No
CL02495,Client_2495,Pune,Startups,Meta Verified API,Targeted,07-05-2024,9661,0.74,0.45,0.13,0.1,11,20768,39309,No
CL02496,Client_2496,Jaipur,Hotels,Email Panel,Retargeting,01-01-2024,24854,0.85,0.67,0.13,0.11,16,8512,13538,No
CL02497,Client_2497,Jaipur,Salons,SMS Panel,Bulk Broadcast,16-06-2024,34111,0.92,,,0.03,15,29535,4772,Yes
CL02498,Client_2498,Delhi,Startups,Meta Verified API,Retargeting,17-10-2024,27084,0.8,0.35,0.09,0.12,39,71292,40806,Yes
CL02499,Client_2499,Jaipur,Hospitals,Meta Verified API,Lead Nurturing,19-03-2024,46050,0.84,0.69,0.16,0.11,27,18927,9478,No
CL02500,Client_2500,Ahmedabad,Retail Shops,Email Panel,Targeted,07-06-2024,27082,0.87,0.33,0.1,0.11,4,3528,41227,Yes
CL02501,Client_2501,Kolkata,Gyms,Meta Verified API,Bulk Broadcast,11-05-2024,5099,0.82,0.31,0.06,0.04,3,1272,45797,No
CL02502,Client_2502,Kolkata,Real Estate,Meta Verified API,Lead Nurturing,09-01-2024,45658,0.91,0.7,0.18,0.01,65,52910,38200,Yes
CL02503,Client_2503,Ahmedabad,Hotels,SMS Panel,Bulk Broadcast,05-02-2024,19581,0.94,,,0.04,17,9537,47517,No
CL02504,Client_2504,Delhi,Schools,Meta Verified API,Targeted,21-08-2024,46446,0.82,0.68,0.14,0.02,78,64662,30888,No
CL02505,Client_2505,Bangalore,Real Estate,Email Panel,Targeted,21-02-2024,44067,0.93,0.32,0.02,0.09,5,5145,32744,No
CL02506,Client_2506,Bhubaneswar,Salons,Meta Verified API,Lead Nurturing,30-01-2024,26701,0.82,0.31,0.03,0.02,11,18788,10404,No
CL02507,Client_2507,Jaipur,Hospitals,SMS Panel,Bulk Broadcast,06-02-2024,45373,0.93,,,0.07,35,28035,15093,No
CL02508,Client_2508,Hyderabad,Coaching Centers,Meta Verified API,Lead Nurturing,12-01-2024,46327,0.77,0.48,0.15,0.09,22,23958,2980,No
CL02509,Client_2509,Pune,Salons,Meta Verified API,Retargeting,31-12-2024,46864,0.93,0.48,0.15,0.08,46,91172,27643,Yes
CL02510,Client_2510,Pune,Salons,Email Panel,Retargeting,05-09-2024,42275,0.78,0.67,0.14,0.03,23,35420,29850,No
CL02511,Client_2511,Ahmedabad,Gyms,SMS Panel,Retargeting,06-05-2024,43346,0.85,,,0.09,17,22440,43661,Yes
CL02512,Client_2512,Ahmedabad,Startups,Email Panel,Retargeting,21-03-2024,27188,0.97,0.74,0.25,0.06,28,43652,38171,No
CL02513,Client_2513,Jaipur,Gyms,SMS Panel,Retargeting,18-05-2024,43315,0.74,,,0.06,22,40392,10374,Yes
CL02514,Client_2514,Delhi,Salons,Email Panel,Bulk Broadcast,28-06-2024,24578,0.71,0.4,0.08,0.05,17,28339,3403,Yes
CL02515,Client_2515,Bhubaneswar,Startups,WhatsApp Panel,Retargeting,13-10-2024,12824,0.93,0.46,0.12,0.11,21,33978,13471,No
CL02516,Client_2516,Bhubaneswar,Hospitals,WhatsApp Panel,Retargeting,14-08-2024,3903,0.88,0.47,0.11,0.12,2,618,47740,No
CL02517,Client_2517,Ahmedabad,Hospitals,WhatsApp Panel,Bulk Broadcast,19-03-2024,22619,0.81,0.62,0.12,0.06,15,14895,19223,Yes
CL02518,Client_2518,Bhubaneswar,Real Estate,WhatsApp Panel,Retargeting,07-10-2024,8075,0.99,0.59,0.07,0.03,1,760,45882,No
CL02519,Client_2519,Mumbai,Hotels,SMS Panel,Lead Nurturing,03-12-2024,1340,0.86,,,0.04,2,2518,16876,No
CL02520,Client_2520,Ahmedabad,Hospitals,WhatsApp Panel,Retargeting,05-04-2024,16459,0.78,0.4,0.16,0.06,18,34992,3039,No
CL02521,Client_2521,Delhi,Gyms,WhatsApp Panel,Bulk Broadcast,07-09-2024,13376,0.93,0.71,0.2,0.13,20,26480,14782,Yes
CL02522,Client_2522,Jaipur,IT Companies,Email Panel,Bulk Broadcast,17-07-2024,18019,0.77,0.42,0.13,0.1,2,3488,49395,No
CL02523,Client_2523,Jaipur,Hotels,SMS Panel,Retargeting,05-07-2024,12371,0.9,,,0.05,12,22020,43196,Yes
CL02524,Client_2524,Ahmedabad,IT Companies,Meta Verified API,Retargeting,29-06-2024,25644,0.86,0.3,0.03,0.04,11,15301,39084,No
CL02525,Client_2525,Kolkata,Gyms,WhatsApp Panel,Targeted,28-06-2024,20300,0.85,0.36,0.03,0.03,29,27521,47995,No
CL02526,Client_2526,Kolkata,Retail Shops,Meta Verified API,Retargeting,07-01-2024,17838,0.95,0.77,0.18,0.11,7,3269,566,No
CL02527,Client_2527,Ahmedabad,Startups,Meta Verified API,Lead Nurturing,22-08-2024,22537,0.78,0.62,0.05,0.12,7,8953,1150,No
CL02528,Client_2528,Chennai,Gyms,Meta Verified API,Lead Nurturing,07-11-2024,22846,0.79,0.55,0.12,0.06,30,45690,5344,No
CL02529,Client_2529,Jaipur,Startups,SMS Panel,Retargeting,18-05-2024,17445,0.71,,,0.14,20,38520,4506,No
CL02530,Client_2530,Pune,Hotels,Email Panel,Retargeting,07-08-2024,48243,0.81,0.47,0.17,0.07,38,23902,38597,No
CL02531,Client_2531,Hyderabad,Real Estate,SMS Panel,Retargeting,10-12-2024,22481,0.89,,,0.11,15,20895,16108,No
CL02532,Client_2532,Bangalore,Hotels,Email Panel,Bulk Broadcast,08-02-2024,38784,0.83,0.43,0.1,0.13,38,58026,683,No
CL02533,Client_2533,Mumbai,Hotels,Meta Verified API,Bulk Broadcast,22-05-2024,43570,0.84,0.63,0.06,0.1,16,10720,15161,No
CL02534,Client_2534,Bhubaneswar,IT Companies,SMS Panel,Targeted,30-03-2024,38711,0.7,,,0.03,5,7385,16727,No
CL02535,Client_2535,Kolkata,Real Estate,SMS Panel,Bulk Broadcast,08-07-2024,25633,0.73,,,0.11,3,1179,4933,Yes
CL02536,Client_2536,Delhi,Gyms,Meta Verified API,Retargeting,25-11-2024,1788,0.74,0.64,0.24,0.04,0,0,8136,Yes
CL02537,Client_2537,Kolkata,IT Companies,Meta Verified API,Lead Nurturing,18-09-2024,8884,0.97,0.6,0.04,0.06,1,1233,8813,No
CL02538,Client_2538,Hyderabad,Real Estate,SMS Panel,Retargeting,22-01-2024,13108,0.89,,,0.08,5,7260,9851,No
CL02539,Client_2539,Ahmedabad,Schools,Email Panel,Lead Nurturing,12-05-2024,3363,0.77,0.28,0.09,0.03,2,2674,5709,No
CL02540,Client_2540,Bhubaneswar,IT Companies,WhatsApp Panel,Retargeting,01-03-2024,17810,0.77,0.53,0.11,0.07,16,5072,48166,No
CL02541,Client_2541,Bhubaneswar,Schools,WhatsApp Panel,Retargeting,13-03-2024,27915,0.79,0.5,0.14,0.01,13,17030,47340,No
CL02542,Client_2542,Bhubaneswar,Hospitals,Meta Verified API,Targeted,17-11-2024,15977,0.75,0.48,0.17,0.13,2,1600,23841,No
CL02543,Client_2543,Jaipur,Gyms,SMS Panel,Retargeting,02-06-2024,18878,0.87,,,0.03,25,10925,40808,No
CL02544,Client_2544,Chennai,Coaching Centers,Email Panel,Retargeting,17-11-2024,17795,0.96,0.29,0.04,0.13,24,44976,36600,No
CL02545,Client_2545,Bhubaneswar,Salons,SMS Panel,Retargeting,28-07-2024,43762,0.72,,,0.09,34,44302,35881,No
CL02546,Client_2546,Chennai,Real Estate,WhatsApp Panel,Lead Nurturing,03-03-2024,11587,0.88,0.37,0.05,0.1,12,4176,43199,Yes
CL02547,Client_2547,Bangalore,Coaching Centers,Meta Verified API,Bulk Broadcast,25-05-2024,46214,0.8,0.37,0.15,0.14,6,4860,24239,No
CL02548,Client_2548,Kolkata,Real Estate,WhatsApp Panel,Bulk Broadcast,31-12-2024,43054,0.73,0.23,0.03,0.05,57,83562,21685,No
CL02549,Client_2549,Mumbai,Gyms,Meta Verified API,Targeted,16-01-2024,18404,0.9,0.81,0.24,0.12,20,35360,18380,No
CL02550,Client_2550,Delhi,Coaching Centers,Email Panel,Bulk Broadcast,09-12-2024,3597,0.9,0.73,0.28,0.04,3,1917,38623,Yes
CL02551,Client_2551,Jaipur,Salons,WhatsApp Panel,Targeted,17-04-2024,26637,0.77,0.51,0.07,0.06,19,25935,39317,No
CL02552,Client_2552,Delhi,Retail Shops,WhatsApp Panel,Targeted,13-01-2024,21677,0.83,0.49,0.08,0.03,1,1107,13116,No
CL02553,Client_2553,Bangalore,Hotels,Email Panel,Retargeting,02-11-2024,18676,0.87,0.67,0.07,0.03,19,35720,14450,No
CL02554,Client_2554,Ahmedabad,IT Companies,Email Panel,Lead Nurturing,22-06-2024,45246,0.98,0.71,0.12,0.05,37,72853,45951,No
CL02555,Client_2555,Chennai,IT Companies,Meta Verified API,Bulk Broadcast,11-05-2024,27259,0.75,0.57,0.13,0.01,27,38880,5065,No
CL02556,Client_2556,Delhi,Real Estate,SMS Panel,Bulk Broadcast,26-08-2024,33519,0.85,,,0.04,40,75960,13525,No
CL02557,Client_2557,Ahmedabad,Coaching Centers,SMS Panel,Retargeting,27-11-2024,8863,0.72,,,0.05,2,2838,23797,No
CL02558,Client_2558,Hyderabad,Gyms,Meta Verified API,Lead Nurturing,05-02-2024,42622,0.81,0.64,0.24,0.04,29,27724,9959,No
CL02559,Client_2559,Chennai,Real Estate,Email Panel,Lead Nurturing,01-10-2024,15804,0.84,0.45,0.15,0.12,1,1240,22050,No
CL02560,Client_2560,Pune,Startups,SMS Panel,Targeted,03-06-2024,21563,0.96,,,0.08,20,6940,32677,No
CL02561,Client_2561,Kolkata,Startups,Meta Verified API,Targeted,01-12-2024,28269,0.85,0.53,0.19,0.02,10,9140,34190,No
CL02562,Client_2562,Bhubaneswar,Hotels,SMS Panel,Lead Nurturing,06-10-2024,38009,0.95,,,0.14,56,74312,9789,No
CL02563,Client_2563,Pune,Startups,Meta Verified API,Retargeting,07-07-2024,2394,0.8,0.64,0.23,0.04,4,3420,1672,No
CL02564,Client_2564,Bangalore,Startups,Meta Verified API,Lead Nurturing,27-07-2024,38891,0.83,0.3,0.06,0.06,28,44408,40813,Yes
CL02565,Client_2565,Mumbai,Coaching Centers,Meta Verified API,Targeted,31-08-2024,36313,0.99,0.62,0.13,0.14,7,13251,8513,No
CL02566,Client_2566,Delhi,Gyms,SMS Panel,Bulk Broadcast,02-12-2024,39919,0.93,,,0.05,54,27054,16222,No
CL02567,Client_2567,Kolkata,Startups,WhatsApp Panel,Bulk Broadcast,29-12-2024,9048,0.85,0.36,0.11,0.1,15,27240,33602,Yes
CL02568,Client_2568,Ahmedabad,Startups,WhatsApp Panel,Bulk Broadcast,19-03-2024,37254,0.75,0.59,0.16,0.1,44,64064,35726,No
CL02569,Client_2569,Jaipur,IT Companies,Meta Verified API,Lead Nurturing,28-11-2024,42671,0.77,0.27,0.01,0.1,28,20608,33772,No
CL02570,Client_2570,Mumbai,IT Companies,Email Panel,Lead Nurturing,08-05-2024,49493,0.81,0.48,0.09,0.1,38,16758,35367,No
CL02571,Client_2571,Delhi,Hospitals,Meta Verified API,Bulk Broadcast,30-08-2024,26734,0.97,0.78,0.29,0.07,25,45650,21327,No
CL02572,Client_2572,Ahmedabad,Hotels,Email Panel,Bulk Broadcast,01-12-2024,29606,0.9,0.75,0.23,0.15,20,19620,29987,No
CL02573,Client_2573,Kolkata,Salons,SMS Panel,Retargeting,14-10-2024,3123,0.9,,,0.11,3,2919,12063,No
CL02574,Client_2574,Ahmedabad,Gyms,Email Panel,Retargeting,09-05-2024,42989,0.96,0.41,0.11,0.06,51,90780,26673,No
CL02575,Client_2575,Bangalore,Hotels,SMS Panel,Lead Nurturing,20-11-2024,31150,0.81,,,0.1,5,1950,21105,No
CL02576,Client_2576,Bhubaneswar,Hospitals,SMS Panel,Lead Nurturing,21-06-2024,12993,0.97,,,0.13,6,8814,25663,No
CL02577,Client_2577,Bhubaneswar,Gyms,SMS Panel,Bulk Broadcast,11-04-2024,26489,0.9,,,0.03,1,977,29747,Yes
CL02578,Client_2578,Pune,Hospitals,Email Panel,Lead Nurturing,26-12-2024,5915,0.94,0.29,0.04,0.12,7,4333,22141,Yes
CL02579,Client_2579,Bhubaneswar,Retail Shops,WhatsApp Panel,Targeted,15-07-2024,3107,0.92,0.3,0.11,0.04,3,4734,26311,Yes
CL02580,Client_2580,Ahmedabad,Gyms,Email Panel,Retargeting,18-07-2024,24377,0.75,0.66,0.15,0.02,32,22368,41984,No
CL02581,Client_2581,Kolkata,Retail Shops,WhatsApp Panel,Targeted,15-12-2024,15439,0.84,0.29,0.09,0.07,1,1364,7420,No
CL02582,Client_2582,Bhubaneswar,Gyms,Email Panel,Retargeting,11-10-2024,47289,0.91,0.73,0.14,0.09,19,12350,42835,No
CL02583,Client_2583,Jaipur,Real Estate,Meta Verified API,Bulk Broadcast,07-11-2024,23097,0.7,0.42,0.12,0.14,17,31756,6295,Yes
CL02584,Client_2584,Hyderabad,Hotels,WhatsApp Panel,Targeted,11-08-2024,30083,0.87,0.74,0.14,0.05,40,37160,14467,No
CL02585,Client_2585,Chennai,Schools,SMS Panel,Bulk Broadcast,01-10-2024,41729,0.72,,,0.13,5,3410,24522,No
CL02586,Client_2586,Delhi,Hotels,Meta Verified API,Bulk Broadcast,05-11-2024,34830,0.83,0.25,0.05,0.04,28,45920,24187,No
CL02587,Client_2587,Bhubaneswar,Startups,Meta Verified API,Retargeting,19-03-2024,40481,0.94,0.69,0.23,0.04,62,65596,49427,No
CL02588,Client_2588,Jaipur,Hospitals,SMS Panel,Lead Nurturing,31-12-2024,10549,0.94,,,0.14,8,15104,14177,No
CL02589,Client_2589,Mumbai,Schools,WhatsApp Panel,Bulk Broadcast,25-02-2024,7987,0.77,0.45,0.16,0.03,8,10888,18122,No
CL02590,Client_2590,Kolkata,Hospitals,SMS Panel,Retargeting,19-05-2024,15768,0.93,,,0.14,9,15003,49235,Yes
CL02591,Client_2591,Delhi,Schools,WhatsApp Panel,Bulk Broadcast,20-02-2024,30899,0.93,0.57,0.17,0.1,11,3861,27215,No
CL02592,Client_2592,Bhubaneswar,Coaching Centers,SMS Panel,Retargeting,03-08-2024,31387,0.76,,,0.14,15,28875,46109,No
CL02593,Client_2593,Jaipur,Real Estate,WhatsApp Panel,Targeted,23-10-2024,31593,0.78,0.38,0.06,0.11,33,44649,24986,No
CL02594,Client_2594,Bangalore,Schools,WhatsApp Panel,Targeted,25-02-2024,27887,0.79,0.57,0.18,0.03,17,5338,32106,No
CL02595,Client_2595,Bangalore,Real Estate,WhatsApp Panel,Targeted,11-11-2024,19004,0.8,0.39,0.11,0.04,28,53368,39740,No
CL02596,Client_2596,Bangalore,Retail Shops,Meta Verified API,Targeted,10-04-2024,13944,0.86,0.57,0.04,0.13,7,10472,8000,No
CL02597,Client_2597,Delhi,Gyms,Meta Verified API,Retargeting,28-09-2024,22483,0.98,0.64,0.19,0.07,4,7664,47042,No
CL02598,Client_2598,Ahmedabad,Hospitals,Meta Verified API,Bulk Broadcast,11-03-2024,14996,0.71,0.51,0.03,0.13,4,4852,17840,No
CL02599,Client_2599,Ahmedabad,Salons,Email Panel,Bulk Broadcast,27-01-2024,7979,0.87,0.5,0.08,0.08,4,2016,42418,No
CL02600,Client_2600,Bangalore,Gyms,Meta Verified API,Targeted,19-11-2024,3304,0.8,0.51,0.07,0.15,1,1599,45106,Yes
CL02601,Client_2601,Mumbai,Salons,Meta Verified API,Lead Nurturing,06-07-2024,40734,0.84,0.69,0.04,0.11,31,58714,23122,No
CL02602,Client_2602,Delhi,IT Companies,Meta Verified API,Lead Nurturing,10-07-2024,11512,0.81,0.39,0.13,0.1,17,10625,24817,No
CL02603,Client_2603,Ahmedabad,Gyms,WhatsApp Panel,Targeted,24-12-2024,33365,0.91,0.73,0.05,0.12,29,47647,16863,No
CL02604,Client_2604,Ahmedabad,Retail Shops,Email Panel,Retargeting,05-07-2024,39484,0.72,0.53,0.13,0.14,13,25220,13230,Yes
CL02605,Client_2605,Jaipur,Hotels,WhatsApp Panel,Retargeting,07-06-2024,16764,0.76,0.51,0.15,0.11,25,44700,1792,No
CL02606,Client_2606,Mumbai,Coaching Centers,Email Panel,Retargeting,25-09-2024,23958,0.72,0.36,0.1,0.08,8,13344,7241,No
CL02607,Client_2607,Pune,Hospitals,Meta Verified API,Retargeting,30-07-2024,42614,0.82,0.44,0.15,0.07,1,1120,3728,No
CL02608,Client_2608,Mumbai,Gyms,Email Panel,Lead Nurturing,22-06-2024,45186,0.95,0.83,0.24,0.06,70,62300,21296,Yes
CL02609,Client_2609,Jaipur,Coaching Centers,SMS Panel,Retargeting,27-05-2024,22374,0.84,,,0.04,13,23725,31052,No
CL02610,Client_2610,Jaipur,Retail Shops,WhatsApp Panel,Bulk Broadcast,04-02-2024,39610,0.96,0.71,0.15,0.02,4,4448,9921,Yes
CL02611,Client_2611,Delhi,Startups,WhatsApp Panel,Lead Nurturing,02-02-2024,47188,0.83,0.55,0.03,0.15,33,60885,34855,No
CL02612,Client_2612,Kolkata,Startups,Meta Verified API,Bulk Broadcast,10-05-2024,10341,0.86,0.33,0.11,0.11,8,13784,4853,No
CL02613,Client_2613,Hyderabad,Startups,Meta Verified API,Bulk Broadcast,31-01-2024,5642,0.73,0.51,0.19,0.02,5,1815,9360,Yes
CL02614,Client_2614,Chennai,Real Estate,Meta Verified API,Lead Nurturing,15-09-2024,27955,0.78,0.54,0.13,0.09,16,23536,37829,No
CL02615,Client_2615,Bhubaneswar,Startups,Email Panel,Lead Nurturing,19-03-2024,46766,0.71,0.53,0.16,0.1,51,81294,46375,Yes
CL02616,Client_2616,Kolkata,Gyms,Email Panel,Lead Nurturing,22-05-2024,17219,0.93,0.55,0.09,0.02,2,2086,11537,Yes
CL02617,Client_2617,Jaipur,Coaching Centers,WhatsApp Panel,Bulk Broadcast,07-06-2024,11113,0.93,0.79,0.29,0.14,15,29160,47674,No
CL02618,Client_2618,Chennai,IT Companies,Meta Verified API,Retargeting,17-06-2024,18079,0.76,0.59,0.07,0.05,7,6202,37668,No
CL02619,Client_2619,Delhi,Schools,SMS Panel,Lead Nurturing,23-08-2024,47812,0.79,,,0.03,32,45056,7120,No
CL02620,Client_2620,Bhubaneswar,Retail Shops,Meta Verified API,Retargeting,03-03-2024,10231,0.83,0.58,0.19,0.12,13,7904,17125,No
CL02621,Client_2621,Kolkata,Coaching Centers,Email Panel,Lead Nurturing,02-05-2024,42745,0.76,0.48,0.04,0.05,14,12488,13948,No
CL02622,Client_2622,Delhi,Hospitals,SMS Panel,Bulk Broadcast,19-08-2024,9480,0.73,,,0.01,10,11630,5967,Yes
CL02623,Client_2623,Delhi,Hospitals,WhatsApp Panel,Lead Nurturing,27-10-2024,10671,0.91,0.63,0.06,0.05,4,2264,43798,No
CL02624,Client_2624,Bangalore,Coaching Centers,WhatsApp Panel,Bulk Broadcast,09-03-2024,37385,0.92,0.39,0.07,0.15,20,22520,7133,No
CL02625,Client_2625,Bhubaneswar,Hospitals,SMS Panel,Retargeting,10-01-2024,24847,0.76,,,0.12,28,32536,39529,No
CL02626,Client_2626,Chennai,IT Companies,SMS Panel,Targeted,19-01-2024,8150,0.86,,,0.09,7,6258,32306,Yes
CL02627,Client_2627,Bangalore,Coaching Centers,Email Panel,Lead Nurturing,19-07-2024,18997,0.8,0.66,0.1,0.09,39,27417,5428,No
CL02628,Client_2628,Bangalore,Startups,Email Panel,Lead Nurturing,01-08-2024,48624,0.83,0.46,0.16,0.12,42,79086,16327,No
CL02629,Client_2629,Bhubaneswar,Hospitals,Meta Verified API,Targeted,15-05-2024,38543,0.88,0.73,0.26,0.03,25,47625,6106,Yes
CL02630,Client_2630,Jaipur,Retail Shops,Email Panel,Targeted,19-12-2024,41258,0.98,0.69,0.13,0.01,30,19260,22745,No
CL02631,Client_2631,Mumbai,Gyms,SMS Panel,Bulk Broadcast,01-11-2024,9605,0.92,,,0.07,10,10410,16724,No
CL02632,Client_2632,Mumbai,Hospitals,Meta Verified API,Targeted,09-10-2024,42507,0.78,0.35,0.13,0.12,55,92510,6753,No
CL02633,Client_2633,Jaipur,Real Estate,SMS Panel,Targeted,11-12-2024,9556,0.71,,,0.04,9,5490,22215,No
CL02634,Client_2634,Delhi,Retail Shops,Email Panel,Lead Nurturing,09-01-2024,28845,0.91,0.41,0.08,0.15,10,8950,9391,Yes
CL02635,Client_2635,Pune,Coaching Centers,SMS Panel,Targeted,15-09-2024,25788,0.79,,,0.03,18,19476,20688,No
CL02636,Client_2636,Bangalore,Coaching Centers,SMS Panel,Retargeting,08-06-2024,39455,0.9,,,0.12,28,49980,17273,Yes
CL02637,Client_2637,Jaipur,Hotels,WhatsApp Panel,Targeted,07-09-2024,32196,0.72,0.48,0.14,0.04,50,17400,19564,Yes
CL02638,Client_2638,Ahmedabad,Hotels,Meta Verified API,Bulk Broadcast,28-05-2024,27923,0.79,0.52,0.19,0.05,34,16660,26276,Yes
CL02639,Client_2639,Kolkata,Coaching Centers,Meta Verified API,Bulk Broadcast,17-12-2024,36862,0.92,0.7,0.23,0.14,6,5478,37810,No
CL02640,Client_2640,Bangalore,Coaching Centers,WhatsApp Panel,Bulk Broadcast,11-04-2024,1859,0.96,0.39,0.11,0.08,0,0,10069,No
CL02641,Client_2641,Jaipur,Schools,Meta Verified API,Lead Nurturing,22-04-2024,5325,0.85,0.69,0.21,0.1,3,5043,23411,No
CL02642,Client_2642,Kolkata,Real Estate,WhatsApp Panel,Lead Nurturing,29-05-2024,25268,0.73,0.4,0.02,0.04,16,6816,38262,No
CL02643,Client_2643,Mumbai,Hotels,SMS Panel,Lead Nurturing,11-12-2024,22364,0.71,,,0.09,13,22997,33278,No
CL02644,Client_2644,Hyderabad,Coaching Centers,Meta Verified API,Lead Nurturing,01-04-2024,19659,0.97,0.35,0.12,0.01,16,9472,45231,No
CL02645,Client_2645,Bangalore,Hotels,WhatsApp Panel,Bulk Broadcast,15-10-2024,49664,0.92,0.48,0.15,0.07,10,15150,33262,No
CL02646,Client_2646,Ahmedabad,Hotels,Email Panel,Retargeting,30-05-2024,48249,0.72,0.61,0.04,0.08,60,39000,25353,No
CL02647,Client_2647,Ahmedabad,Salons,WhatsApp Panel,Retargeting,18-02-2024,30807,0.92,0.71,0.26,0.06,22,7106,8779,Yes
CL02648,Client_2648,Chennai,Salons,WhatsApp Panel,Retargeting,15-12-2024,7571,0.77,0.58,0.1,0.07,6,11124,36773,No
CL02649,Client_2649,Jaipur,Coaching Centers,SMS Panel,Bulk Broadcast,31-08-2024,37947,0.97,,,0.1,32,36608,22400,No
CL02650,Client_2650,Kolkata,Coaching Centers,SMS Panel,Lead Nurturing,30-04-2024,46206,0.89,,,0.02,4,3908,38396,No
CL02651,Client_2651,Mumbai,Retail Shops,SMS Panel,Retargeting,25-07-2024,7577,0.83,,,0.13,3,3603,36613,No
CL02652,Client_2652,Ahmedabad,IT Companies,WhatsApp Panel,Retargeting,05-11-2024,15265,0.96,0.77,0.22,0.05,0,0,15623,No
CL02653,Client_2653,Ahmedabad,Schools,SMS Panel,Bulk Broadcast,16-02-2024,36500,0.73,,,0.05,31,53909,25787,No
CL02654,Client_2654,Ahmedabad,Real Estate,WhatsApp Panel,Targeted,19-10-2024,11361,0.75,0.51,0.14,0.09,4,7836,20309,Yes
CL02655,Client_2655,Hyderabad,Gyms,SMS Panel,Retargeting,09-10-2024,27716,0.73,,,0.04,48,95376,24257,No
CL02656,Client_2656,Mumbai,Startups,Meta Verified API,Bulk Broadcast,22-11-2024,38540,0.71,0.64,0.05,0.11,15,14130,12812,No
CL02657,Client_2657,Delhi,Gyms,SMS Panel,Lead Nurturing,05-07-2024,9373,0.89,,,0.07,3,1986,8323,No
CL02658,Client_2658,Bangalore,Retail Shops,Email Panel,Targeted,19-02-2024,3671,0.8,0.7,0.23,0.07,2,1608,16185,Yes
CL02659,Client_2659,Kolkata,Coaching Centers,Meta Verified API,Retargeting,21-02-2024,43454,0.75,0.32,0.06,0.13,7,13727,20657,No
CL02660,Client_2660,Ahmedabad,Retail Shops,Email Panel,Bulk Broadcast,04-11-2024,3649,0.84,0.39,0.1,0.07,1,699,10960,No
CL02661,Client_2661,Chennai,Retail Shops,Email Panel,Targeted,08-08-2024,26832,0.74,0.59,0.21,0.04,2,3674,37381,No
CL02662,Client_2662,Ahmedabad,Real Estate,Email Panel,Retargeting,04-02-2024,29151,0.88,0.64,0.12,0.11,35,28420,4675,No
CL02663,Client_2663,Delhi,Real Estate,WhatsApp Panel,Lead Nurturing,13-09-2024,7851,0.95,0.74,0.19,0.02,2,1222,7801,Yes
CL02664,Client_2664,Hyderabad,Gyms,WhatsApp Panel,Targeted,23-04-2024,3095,0.86,0.39,0.03,0.11,1,1076,30027,No
CL02665,Client_2665,Delhi,Coaching Centers,Meta Verified API,Bulk Broadcast,26-11-2024,13325,0.74,0.58,0.14,0.14,15,25770,16073,Yes
CL02666,Client_2666,Ahmedabad,Retail Shops,WhatsApp Panel,Retargeting,18-10-2024,8941,0.96,0.62,0.23,0.06,2,838,4367,No
CL02667,Client_2667,Pune,Schools,Meta Verified API,Lead Nurturing,04-01-2024,24496,0.87,0.64,0.21,0.03,13,7462,17501,Yes
CL02668,Client_2668,Pune,Retail Shops,Email Panel,Targeted,22-01-2024,7352,0.89,0.35,0.13,0.04,5,4250,26897,Yes
CL02669,Client_2669,Hyderabad,Retail Shops,WhatsApp Panel,Retargeting,04-10-2024,31491,0.83,0.26,0.06,0.02,44,55220,36417,Yes
CL02670,Client_2670,Kolkata,Retail Shops,SMS Panel,Targeted,19-05-2024,16219,0.86,,,0.02,26,39598,28289,No
CL02671,Client_2671,Delhi,IT Companies,WhatsApp Panel,Targeted,11-04-2024,17453,0.95,0.48,0.08,0.01,18,35946,43738,No
CL02672,Client_2672,Kolkata,Hospitals,SMS Panel,Targeted,15-03-2024,45004,0.83,,,0.14,6,8220,11538,No
CL02673,Client_2673,Delhi,Real Estate,WhatsApp Panel,Retargeting,01-11-2024,46327,0.72,0.31,0.02,0.08,19,36138,41978,No
CL02674,Client_2674,Ahmedabad,Schools,WhatsApp Panel,Targeted,11-10-2024,10779,0.92,0.39,0.11,0.06,13,6435,6305,No
CL02675,Client_2675,Hyderabad,Salons,Meta Verified API,Lead Nurturing,23-11-2024,27456,0.71,0.43,0.15,0.09,11,10769,15607,No
